variance,mean,max,total,spread,jain,gini,ede,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,ede_gap,seed
16.56,19.2,24.0,96.0,11.0,0.9570093457943926,0.1166666666666667,19.403368827050258,1.8461538461538463,True,16.56,exhaustive,0.037481100007425994,3620,,0.0,0.085359360317491,6
20.639999999999997,17.6,25.0,88.0,14.0,0.9375302663438256,0.14090909090909087,17.877368120153637,2.272727272727273,True,20.639999999999997,exhaustive_ede,0.031762099999468774,3620,,0.24637681159420283,0.0,6
37.2,56.0,64.0,280.0,17.0,0.9882768183537124,0.06142857142857139,56.16366725162988,1.3617021276595744,False,37.2,ours,0.01707390003139153,1530,318.0,0.0,0.5531659035433045,7
898.0,32.0,91.0,160.0,83.0,0.5327783558792925,0.4325000000000001,36.16076500488536,11.375,False,898.0,ours_ede,0.013718799978960305,1565,325.0,23.139784946236556,0.0,7
623.76,35.2,84.0,176.0,71.0,0.6651492377066781,0.3318181818181818,38.44827885306022,6.461538461538462,False,623.76,centroid,5.399982910603285e-06,5,,15.767741935483869,0.06325955349301418,7
623.76,35.2,84.0,176.0,71.0,0.6651492377066781,0.3318181818181818,38.44827885306022,6.461538461538462,False,623.76,weighted_centroid,9.800016414374113e-06,5,,15.767741935483869,0.06325955349301418,7
inf,inf,inf,inf,inf,0.0,inf,inf,inf,False,inf,geometric_median,4.429998807609081e-05,5,,,,7
898.0,32.0,91.0,160.0,83.0,0.5327783558792925,0.4325000000000001,36.16076500488536,11.375,False,898.0,min_sum,0.03787010000087321,6820,,23.139784946236556,0.0,7
60.56,49.8,57.0,249.0,22.0,0.9761631110761237,0.07871485943775114,50.08805497578148,1.6285714285714286,False,60.56,min_max,0.053405100014060736,6820,,0.6279569892473118,0.3851492071313902,7
46.4,59.0,67.0,295.0,16.0,0.9868458354595453,0.06237288135593233,59.19326232036014,1.3137254901960784,False,46.4,min_range,0.048834500019438565,6820,,0.2473118279569891,0.6369471805246116,7
