variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
0.2022199099463963,9.857891449334033,10.379433498853256,29.5736743480021,1.0974722132182926,0.9979233990162014,0.024739845767421942,1.1182371030696683,True,0.2022199099463963,min_max,0.008642999979201704,129,,0.0,london,3,mixed,2
0.29538809764332574,10.396260032869558,11.161232715069563,31.18878009860867,1.2122258595727953,0.9972744546078451,0.025911580077625063,1.121843906349612,True,0.29538809764332574,random,0.004974999988917261,114,,0.46072707539839236,london,3,mixed,2
0.2022199099463963,9.857891449334033,10.379433498853256,29.5736743480021,1.0974722132182926,0.9979233990162014,0.024739845767421942,1.1182371030696683,True,0.2022199099463963,exhaustive,0.008206799975596368,129,,0.0,london,3,mixed,2
2.9797012959138347,19.139929943961036,21.262379008020073,57.41978983188311,4.228163625589527,0.9919318515925472,0.04909066645221083,1.2482159307408163,True,2.9797012959138347,ours,0.009278300043661147,273,201.0,-0.48500345979724474,london,3,mixed,3
142.7323194243572,23.084918112831378,39.863292509363575,69.25475433849414,26.888925470880398,0.7887468151319156,0.2588407176538985,3.072465299549901,True,142.7323194243572,centroid,7.700000423938036e-06,3,,23.669134043556863,london,3,mixed,3
7.702970867835468,16.313085392149812,19.565417474710905,48.93925617644943,6.781445395920157,0.9718684589172809,0.0923790827751827,1.5304646595067988,True,7.702970867835468,weighted_centroid,1.9600032828748226e-05,3,,0.3313426254027433,london,3,mixed,3
59.343248262785245,19.786718398342085,29.16206759126575,59.36015519502625,18.86843667770603,0.8683769222309217,0.2119091121613399,2.833020518819145,True,59.343248262785245,geometric_median,5.959998816251755e-05,3,,9.25658765918506,london,3,mixed,3
42.36775895733554,13.449131936797437,21.813905785858346,40.347395810392314,15.875006514690757,0.8102201764717066,0.2623053474428836,3.673055357540982,True,42.36775895733554,min_sum,0.01725779997650534,279,,6.322629724359811,london,3,mixed,3
6.67845900633768,15.986592208132867,19.555183262479964,47.9597766243986,6.035936304917064,0.9745339582009873,0.08390275809925862,1.4464698606264055,True,6.67845900633768,min_max,0.0146441999822855,279,,0.15427116364528845,london,3,mixed,3
3.2175837285591684,16.707124372046255,18.882417898077797,50.12137311613876,4.393183249451269,0.9886040942041239,0.0584339304947028,1.3032032647678675,True,3.2175837285591684,random,0.00752210000064224,198,,-0.4438890601910285,london,3,mixed,3
5.785866628814088,21.367979461931082,23.674696231596293,64.10393838579324,5.625275665219654,0.9874866743475379,0.05850161271283483,1.3116596261100313,True,5.785866628814088,exhaustive,0.016166199988219887,279,,0.0,london,3,mixed,3
15.081923398641365,19.808067828777126,24.433135668601974,59.42420348633138,9.502644781935045,0.9629838287404334,0.10660801743429693,1.6364589653526393,True,15.081923398641365,ours,0.008377999998629093,180,172.0,-0.17111024106294162,london,3,mixed,4
592.347867836297,26.381656259563176,60.54439156950411,79.14496877868953,54.87761901161217,0.5402238333550334,0.46225401191800874,10.684104744099152,True,592.347867836297,centroid,9.000010322779417e-06,3,,31.55493801420176,london,3,mixed,4
57.84996702498966,20.121784616536434,29.20734104256423,60.365353849609306,18.614761100906268,0.874982832274913,0.20557886175660722,2.757339685273375,True,57.84996702498966,weighted_centroid,1.999997766688466e-05,3,,2.179385278284869,london,3,mixed,4
867.670376992321,28.50585367471062,69.97641637491691,85.51756102413187,65.61903720111057,0.48360763284899433,0.5115443457092499,16.05929013375024,True,867.670376992321,geometric_median,5.690002581104636e-05,3,,46.686430345268825,london,3,mixed,4
81.82366237991654,15.530650431350539,26.92943470026922,46.59195129405162,22.126723058512464,0.7466953893486405,0.3166029388333058,5.607131285195975,True,81.82366237991654,min_sum,0.010961199994198978,186,,3.496959306367118,london,3,mixed,4
26.536308512867503,18.8222367963719,23.407301610053526,56.466710389115704,11.780387065096164,0.930316677671039,0.139083564858147,2.013199763320301,True,26.536308512867503,min_max,0.00952799996593967,186,,0.4584130806745515,london,3,mixed,4
21.163182776663643,20.955043814668745,25.09605063904663,62.86513144400624,10.557062103169882,0.9540207728145949,0.11195461204725232,1.7261208079997468,True,21.163182776663643,random,0.007943600008729845,147,,0.1631106329362391,london,3,mixed,4
18.19533084590397,18.487816586793333,24.342486091045824,55.463449760379994,10.041023722406909,0.94945666922299,0.12069238108805447,1.7020976920811577,True,18.19533084590397,exhaustive,0.011245700006838888,186,,0.0,london,3,mixed,4
39.72896480435891,21.68648164279663,29.85140938540516,108.43240821398314,17.478307667420317,0.9221050253992147,0.16301609104513615,2.412605187106386,True,39.72896480435891,ours,0.01172390003921464,395,188.0,0.011530611979213935,london,5,mixed,0
78.27575114089169,21.961740926433425,36.55686920791102,109.80870463216712,26.24533152719398,0.8603699346047157,0.22113010698172997,3.5452393561315034,True,78.27575114089169,centroid,9.300012607127428e-06,5,,0.9929620327281138,london,5,mixed,0
44.01943941752738,19.675083906149187,26.96725909880345,98.37541953074593,19.374435028114284,0.8978971395166863,0.17812922422831678,3.5516770634665527,True,44.01943941752738,weighted_centroid,2.500001573935151e-05,5,,0.12076946158204632,london,5,mixed,0
54.82107752336414,18.811239352615726,28.587985147186554,94.05619676307863,22.97751439580361,0.8658594320273199,0.19900423525724475,5.095469955019334,True,54.82107752336414,geometric_median,9.950000094249845e-05,5,,0.39578764182862236,london,5,mixed,0
114.9868077316166,16.892307634061996,33.149845257630574,84.46153817030998,28.337412318816853,0.712774870857397,0.3524178845176329,6.888375522132908,True,114.9868077316166,min_sum,0.022074000036809593,455,,1.9276543339869998,london,5,mixed,0
47.74996754307814,19.638626129303553,26.968537630029115,98.19313064651777,20.002006706537056,0.8898312256461599,0.1851743194537787,3.8711573846730025,True,47.74996754307814,min_max,0.02090970001881942,455,,0.21575163432242472,london,5,mixed,0
41.66053256955298,20.043729170880226,26.503637606097953,100.21864585440113,17.991667522643578,0.9060454632322689,0.1707368321678966,3.113690173514108,True,41.66053256955298,random,0.008073600009083748,340,,0.06070984262938456,london,5,mixed,0
39.27608747957032,19.781915909204486,29.099250298021275,98.90957954602243,19.167506113286954,0.9087875951510402,0.17348068285966156,2.9299234612535177,True,39.27608747957032,exhaustive,0.02285960002336651,455,,0.0,london,5,mixed,0
8.643851396421443,11.655334101008304,14.26000201527052,58.27667050504152,8.070176838665528,0.9401770942630601,0.12813389412149023,2.303781061405013,True,8.643851396421443,ours,0.010064400034025311,240,151.0,-0.31115179066674903,london,5,mixed,1
