w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,seed
44.53228998298049,12.302261788808954,13.032776042714831,22.200000000000003,24.0,51.72462349574669,0.2964808470881346,30.0,weighted_centroid,40,7
27.886926965080683,20.25126702642413,20.576671224004368,27.0,27.099999999999994,0.0,0.13125798212005124,30.0,ours,5320,8
33.899369372275906,11.149020172340455,11.807830429840566,15.100000000000001,18.0,52.890298830978026,0.24335443037974702,29.0,ours_ede,5560,8
35.557073291987166,11.706157445126927,12.346533860332906,17.1,20.049999999999997,59.25779305995289,0.2563559322033899,27.0,coverage_max,11120,8
36.14542039657609,11.072330056595337,11.773171579202199,15.100000000000001,17.049999999999997,49.94195776712537,0.2582051282051283,30.0,weighted_centroid,40,8
37.14173691500169,11.555724371425216,12.212489699793203,16.1,18.14999999999999,49.23628892705316,0.31058673469387754,27.0,min_sum,11120,8
50.04511571730208,11.338072182921467,12.183566657856453,19.400000000000006,25.1,59.106520124947956,0.3295992033856112,27.0,coverage_max,10680,9
46.82475322415912,12.080061197059521,12.857213812464844,19.200000000000003,25.200000000000003,59.106520124947956,0.30026525198939,27.0,weighted_centroid,40,9
138.9987616476113,29.315556082155357,30.35067110559465,45.300000000000004,52.0,2.1491104762345996,0.23232456140350877,55.0,min_sum,10680,9
32.602701321439504,15.747433623585529,16.20574101467318,24.0,24.049999999999997,23.578867017660915,0.19166666666666665,29.0,ours,5280,10
35.04429319535214,12.783539139169932,13.358770656654412,21.1,24.0,32.27533673007658,0.22985008818342156,29.0,ours_ede,5560,10
71.03063761800185,15.216310308528811,16.134931045123817,28.1,30.099999999999994,38.014167583521434,0.25716689098250356,37.0,coverage_max,10600,10
32.99749151868778,13.905941297673932,14.417201487442432,22.0,22.14999999999999,24.84199195002793,0.21382252559726966,28.0,weighted_centroid,40,10
36.6511282763323,13.850125215554561,14.399484152603433,20.1,22.14999999999999,34.82274991432029,0.23743093922651948,25.0,min_sum,10600,10
22.757453312269693,18.607595826890606,18.885824089543753,24.0,25.0,5.574078482647543,0.13761808367071526,29.0,ours,5320,11
35.9300930457451,13.786302872668971,14.330292068413218,21.1,23.0,28.397435515031873,0.26588345864661656,25.0,ours_ede,5720,11
83.36781641224074,14.355976473384068,15.420904004841585,28.200000000000003,30.049999999999997,38.57073256400982,0.35860071301247776,33.0,coverage_max,11920,11
32.186909367563,14.041555815055515,14.530114339483653,22.1,23.0,32.820568320773724,0.24215596330275235,23.0,weighted_centroid,40,11
35.9300930457451,13.786302872668971,14.330292068413218,21.1,23.0,28.397435515031873,0.26588345864661656,25.0,min_sum,11920,11
34.84927587656715,21.36380571898998,21.75428967589975,32.0,34.29999999999998,5.76329474883538,0.16723669923995677,40.0,ours,5840,12
124.03358951122331,14.172685135358162,15.642446463315672,38.1,39.29999999999998,57.914444622132656,0.3823979591836735,49.0,ours_ede,5800,12
151.00645014640745,14.725322862548799,16.426851447684058,43.1,45.249999999999986,58.42097578115786,0.3969226260257914,55.0,coverage_max,13960,12
76.98561067996697,17.343814414625317,18.20798085040037,29.1,30.299999999999983,20.617510681364458,0.28026675786593724,38.0,weighted_centroid,40,12
43.957217545428705,16.386387439941455,16.976707491502264,26.1,32.0,22.91290053154775,0.24827089337175812,37.0,min_sum,13960,12
60.30419231533068,34.950620505041,35.366481373716724,48.1,49.099999999999994,0.0,0.12863372093023262,53.0,ours,6360,13
96.60614209807783,19.293602314987506,20.277307905803692,30.400000000000006,36.05,27.6529577264606,0.28713093709884485,38.0,ours_ede,6480,13
285.1814042850575,20.944196956959725,23.17120990531055,47.300000000000004,57.14999999999999,46.72199344011526,0.42616136919315406,61.0,coverage_max,16600,13
123.90081895865752,20.27072856042171,21.58383738148267,37.300000000000004,47.14999999999999,10.134156968107682,0.26961827284105144,51.0,weighted_centroid,40,13
200.80639775835186,19.22411986854103,21.081911445455912,41.300000000000004,52.099999999999994,28.07639482056585,0.3816489361702129,55.0,min_sum,16600,13
45.51641346472586,15.093728151966962,15.735566631700022,23.400000000000006,29.0,29.07719517368268,0.26918402777777795,29.0,ours,5960,14
45.51641346472586,15.093728151966962,15.735566631700022,23.400000000000006,29.0,29.07719517368268,0.26918402777777795,29.0,ours_ede,6240,14
66.45089440794186,11.998362878882492,13.068047632607025,21.1,24.69999999999996,56.21683545540235,0.3441489361702128,39.0,coverage_max,14960,14
57.102122953462896,13.122044361075696,14.01511609867472,21.200000000000003,25.54999999999997,37.43345578526634,0.2971402214022141,37.0,weighted_centroid,40,14
51.528068933597226,11.871217614194663,12.761936267946954,19.1,22.649999999999963,48.640242833620626,0.30330957230142586,36.0,min_sum,14960,14
27.7058094578907,34.95170603642694,35.14359752696598,41.0,42.249999999999986,0.0,0.08583213773314213,47.0,ours,6960,15
102.1074504253093,25.11087177343957,25.979542502760314,40.0,41.05,13.710728676363532,0.21591836734693892,42.0,ours_ede,7520,15
475.5595536149305,28.526459146508955,31.20480897985782,59.0,61.0,34.575039794991994,0.4554027504911593,62.0,coverage_max,19920,15
79.0981841006923,25.733167992489278,26.407681384181583,38.0,39.05,8.55402002203269,0.18267716535433087,41.0,weighted_centroid,40,15
359.5980437392551,26.394201794806445,28.67991289522269,53.0,54.05,26.362679938916216,0.43219576719576724,56.0,min_sum,19920,15
22.2055771274916,19.4708946005337,19.73557751562062,26.200000000000003,28.049999999999997,6.18800200048181,0.13103773584905665,29.0,ours,5240,16
42.16060305578088,9.854596659453083,10.666001081371464,17.1,23.049999999999997,60.67338187084674,0.3478426395939087,30.0,ours_ede,5160,16
42.16060305578088,9.854596659453083,10.666001081371464,17.1,23.049999999999997,60.67338187084674,0.3478426395939087,30.0,coverage_max,9360,16
39.93730551540739,10.30324568280924,11.052003637458645,18.0,22.099999999999994,61.02259324370651,0.31539812646370025,28.0,weighted_centroid,40,16
42.16060305578088,9.854596659453083,10.666001081371464,17.1,23.049999999999997,60.67338187084674,0.3478426395939087,30.0,min_sum,9360,16
16.036345326571105,13.418331694609588,13.696262561089592,18.1,19.049999999999997,33.615162704264876,0.177233009708738,22.0,ours,5520,17
35.78598808780669,10.16989308892763,10.850034966301758,20.0,23.0,62.203073310390955,0.30406458797327396,25.0,ours_ede,5760,17
35.78598808780669,10.16989308892763,10.850034966301758,20.0,23.0,62.203073310390955,0.30406458797327396,25.0,coverage_max,11120,17
31.180478205592948,10.93188958877205,11.505587681239259,19.1,20.099999999999994,51.76110655916629,0.2791019955654104,24.0,weighted_centroid,40,17
