w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,scenario,seed
6.886793822671741,5.5754836838199315,5.825485548635443,8.56859779211749,10.084343653837431,92.29696683924656,0.2894174842273054,10.231874271912371,weighted_centroid,40,darkstore_london,18
6.568137534363901,5.627060514934709,5.864664286170786,8.36600021710622,9.759266624700691,100.0,0.2849493840292421,9.857941267906378,min_sum,9280,darkstore_london,18
10.856338744134916,12.758153841194703,12.95870485001106,16.884266248782684,19.448576419346836,17.013191881826916,0.13979528689440124,22.541780296749252,ours,5600,darkstore_london,19
22.714736835052072,7.59801156873991,8.160891591648525,15.429511155762903,16.725816505567607,67.42200055576426,0.33325632116133685,19.818271637541585,ours_ede,5840,darkstore_london,19
12.266707256957295,8.613884409714142,8.937356015443978,14.021392793371925,15.865156992881968,77.11835104935658,0.21743911465635968,18.935426882752083,coverage_max,13880,darkstore_london,19
15.438513369533084,7.784594660914703,8.197521925918933,14.535208873652355,15.134569808414547,75.83123374592311,0.2723678268249996,17.966381441620026,weighted_centroid,40,darkstore_london,19
15.059634490475464,7.95030667119995,8.341499901084575,13.518018677585165,16.09398659966669,72.89264927690704,0.2601231663416641,16.75406522750712,min_sum,13880,darkstore_london,19
7.0625217584755156,8.403896420076192,8.60058949098705,12.733923298593115,13.261936243161243,73.74230326331829,0.1823539617297798,16.222745066282474,ours,5640,darkstore_london,20
8.763917963776388,5.646832581753924,5.959070719836751,10.3421460393404,11.146642231371857,90.36370286338413,0.30601198384595163,13.123299990034688,ours_ede,5560,darkstore_london,20
7.953859450030922,5.805439681439995,6.090461723815767,9.581756318531458,11.487667706527079,93.0443891430289,0.2959021982288086,12.915962814247466,coverage_max,11560,darkstore_london,20
8.249579901352769,5.623120181618169,5.922344271348684,9.709640461064646,10.607585555042919,91.79114400660784,0.3094147087444814,12.789235284445752,weighted_centroid,40,darkstore_london,20
8.321317179570768,5.692025810251276,5.992349134478074,9.972807103394977,10.322511745843725,90.84416387720677,0.3154047678658418,13.168915040924169,min_sum,11560,darkstore_london,20
8.454671364950133,6.994288163623761,7.260243878616927,11.17781222389222,11.817739857692173,78.78270152693577,0.23982124238989888,13.575493531913718,ours,5480,darkstore_london,21
10.020249435671458,6.299190048280069,6.63048446911133,9.535479572447084,10.792735458063605,86.80416733269179,0.2742378364438325,15.21576801804432,ours_ede,5600,darkstore_london,21
12.142193332399303,6.44804310721813,6.836022107732988,9.858347121343062,12.459773767488995,88.60896777549115,0.27553183482625365,16.778858161722788,coverage_max,12160,darkstore_london,21
9.794452261610386,6.307250969869078,6.63070759481692,9.845676455417529,10.592097280510073,86.80416733269179,0.27448799545467817,14.876809967695825,weighted_centroid,40,darkstore_london,21
